timestamp;netzbezug;akkuLadung;solarleistung;hausabgabe;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-24T10:35:35.522485;88.0;0.0;73.0;85.0;268.0;173.0;146.0;146.0;0.0;0.0;0;27.0;146.0;27.0;268;354.64220989306676
2025-12-24T10:35:35.524532;88.0;0.0;73.0;73.0;268.0;161.0;146.0;146.0;0.0;0.0;0;15.0;146.0;15.0;268;354.64220989306676
2025-12-24T10:35:35.531656;103.0;0.0;73.0;73.0;268.0;176.0;146.0;146.0;0.0;0.0;0;30.0;146.0;30.0;268;354.64220989306676
2025-12-24T10:40:35.554585;103.0;0.0;89.0;73.0;268.0;176.0;178.0;176.0;2.0;0;0.0;0.0;176.0;0.0;268.1466778764;354.64220989306676
2025-12-24T10:40:35.556914;103.0;0.0;89.0;89.0;268.0;192.0;178.0;178.0;0.0;0;14.0;14.0;192.0;0.0;268.1466649375111;354.64220989306676
2025-12-24T10:40:35.558568;1427.0;0.0;89.0;89.0;268.0;1516.0;178.0;178.0;0.0;0;1022.0;1338.0;1200.0;316.0;268.1461545546609;354.64220989306676
2025-12-24T10:46:01.495101;1427.0;0.0;106.0;89.0;268.0;1516.0;212.0;212.0;0.0;0.0;0;1304.0;212.0;1304.0;268;354.64220989306676
2025-12-24T10:46:01.501790;1427.0;0.0;106.0;106.0;268.0;1533.0;212.0;212.0;0.0;0.0;0;1321.0;212.0;1321.0;268;354.64220989306676
2025-12-24T10:46:01.503909;958.0;0.0;106.0;106.0;268.0;1064.0;212.0;212.0;0.0;0.0;0;852.0;212.0;852.0;268;354.64220989306676
2025-12-24T10:51:01.542909;958.0;0.0;76.0;106.0;268.0;1064.0;152.0;152.0;0.0;0.0;0;912.0;152.0;912.0;268;354.64220989306676
2025-12-24T10:51:01.551077;958.0;0.0;76.0;76.0;268.0;1034.0;152.0;152.0;0.0;0.0;0;882.0;152.0;882.0;268;354.64220989306676
2025-12-24T10:51:01.552865;99.0;0.0;76.0;76.0;268.0;175.0;152.0;152.0;0.0;0.0;0;23.0;152.0;23.0;268;354.64220989306676
2025-12-24T10:52:27.525280;99.0;0.0;65.0;76.0;268.0;175.0;130.0;130.0;0.0;0.0;0;45.0;130.0;45.0;268;354.64220989306676
2025-12-24T10:52:27.527596;99.0;0.0;65.0;65.0;268.0;164.0;130.0;130.0;0.0;0.0;0;34.0;130.0;34.0;268;354.64220989306676
2025-12-24T10:52:27.529242;114.0;0.0;65.0;65.0;268.0;179.0;130.0;130.0;0.0;0.0;0;49.0;130.0;49.0;268;354.64220989306676
2025-12-24T10:53:27.491627;114.0;0.0;67.0;65.0;268.0;179.0;134.0;134.0;0.0;0.0;0;45.0;134.0;45.0;268;354.64220989306676
2025-12-24T10:53:27.502692;114.0;0.0;67.0;67.0;268.0;181.0;134.0;134.0;0.0;0.0;0;47.0;134.0;47.0;268;354.64220989306676
2025-12-24T10:53:27.505388;1463.0;0.0;67.0;67.0;268.0;1530.0;134.0;134.0;0.0;0.0;0;1396.0;134.0;1396.0;268;354.64220989306676
2025-12-24T10:54:27.513525;1463.0;0.0;76.0;67.0;268.0;1530.0;152.0;152.0;0.0;0.0;0;1378.0;152.0;1378.0;268;354.64220989306676
2025-12-24T10:54:27.524514;1463.0;0.0;76.0;76.0;268.0;1539.0;152.0;152.0;0.0;0.0;0;1387.0;152.0;1387.0;268;354.64220989306676
2025-12-24T10:54:27.528924;496.0;0.0;76.0;76.0;268.0;572.0;152.0;152.0;0.0;0.0;0;420.0;152.0;420.0;268;354.64220989306676
2025-12-24T10:55:27.471070;496.0;0.0;79.0;76.0;268.0;572.0;158.0;158.0;0.0;0.0;0;414.0;158.0;414.0;268;354.64220989306676
2025-12-24T10:55:27.479925;496.0;0.0;79.0;79.0;268.0;575.0;158.0;158.0;0.0;0.0;0;417.0;158.0;417.0;268;354.64220989306676
2025-12-24T10:55:27.482953;134.0;0.0;79.0;79.0;268.0;213.0;158.0;158.0;0.0;0.0;0;55.0;158.0;55.0;268;354.64220989306676
2025-12-24T10:56:27.464487;134.0;0.0;73.0;79.0;268.0;213.0;146.0;146.0;0.0;0.0;0;67.0;146.0;67.0;268;354.64220989306676
2025-12-24T10:56:27.466641;134.0;0.0;73.0;73.0;268.0;207.0;146.0;146.0;0.0;0.0;0;61.0;146.0;61.0;268;354.64220989306676
2025-12-24T10:56:27.473297;133.0;0.0;73.0;73.0;268.0;206.0;146.0;146.0;0.0;0.0;0;60.0;146.0;60.0;268;354.64220989306676
2025-12-24T11:01:27.483823;133.0;0.0;56.0;73.0;268.0;206.0;112.0;112.0;0.0;0.0;0;94.0;112.0;94.0;268;354.64220989306676
2025-12-24T11:01:27.485980;133.0;0.0;56.0;56.0;268.0;189.0;112.0;112.0;0.0;0.0;0;77.0;112.0;77.0;268;354.64220989306676
2025-12-24T11:01:27.492453;157.0;0.0;56.0;56.0;268.0;213.0;112.0;112.0;0.0;0.0;0;101.0;112.0;101.0;268;354.64220989306676
2025-12-24T11:05:53.492523;157.0;0.0;47.0;56.0;268.0;213.0;94.0;94.0;0.0;0.0;0;119.0;94.0;119.0;268;354.64220989306676
2025-12-24T11:05:53.494573;157.0;0.0;47.0;47.0;268.0;204.0;94.0;94.0;0.0;0.0;0;110.0;94.0;110.0;268;354.64220989306676
2025-12-24T11:05:53.501892;2432.0;0.0;47.0;47.0;268.0;2479.0;94.0;94.0;0.0;0.0;0;2385.0;94.0;2385.0;268;354.64220989306676
2025-12-24T11:10:53.509288;2432.0;0.0;82.0;47.0;268.0;2479.0;164.0;164.0;0.0;0.0;0;2315.0;164.0;2315.0;268;354.64220989306676
2025-12-24T11:10:53.511398;2432.0;0.0;82.0;82.0;268.0;2514.0;164.0;164.0;0.0;0.0;0;2350.0;164.0;2350.0;268;354.64220989306676
2025-12-24T11:10:53.518028;3373.0;0.0;82.0;82.0;268.0;3455.0;164.0;164.0;0.0;0.0;0;3291.0;164.0;3291.0;268;354.64220989306676
2025-12-24T11:16:19.471661;3373.0;0.0;76.0;82.0;268.0;3455.0;152.0;152.0;0.0;0.0;0;3303.0;152.0;3303.0;268;354.64220989306676
2025-12-24T11:16:19.479251;3373.0;0.0;76.0;76.0;268.0;3449.0;152.0;152.0;0.0;0.0;0;3297.0;152.0;3297.0;268;354.64220989306676
2025-12-24T11:16:19.481227;3036.0;0.0;76.0;76.0;268.0;3112.0;152.0;152.0;0.0;0.0;0;2960.0;152.0;2960.0;268;354.64220989306676
2025-12-24T11:21:19.482509;3036.0;0.0;70.0;76.0;268.0;3112.0;140.0;140.0;0.0;0.0;0;2972.0;140.0;2972.0;268;354.64220989306676
2025-12-24T11:21:19.484607;3036.0;0.0;70.0;70.0;268.0;3106.0;140.0;140.0;0.0;0.0;0;2966.0;140.0;2966.0;268;354.64220989306676
2025-12-24T11:21:19.491741;179.0;0.0;70.0;70.0;268.0;249.0;140.0;140.0;0.0;0.0;0;109.0;140.0;109.0;268;354.64220989306676
2025-12-24T11:26:45.469699;179.0;0.0;56.0;70.0;268.0;249.0;112.0;112.0;0.0;0.0;0;137.0;112.0;137.0;268;354.64220989306676
2025-12-24T11:26:45.471828;179.0;0.0;56.0;56.0;268.0;235.0;112.0;112.0;0.0;0.0;0;123.0;112.0;123.0;268;354.64220989306676
2025-12-24T11:26:45.478821;171.0;0.0;56.0;56.0;268.0;227.0;112.0;112.0;0.0;0.0;0;115.0;112.0;115.0;268;354.64220989306676
2025-12-24T11:31:45.485116;171.0;0.0;55.0;56.0;268.0;227.0;110.0;110.0;0.0;0.0;0;117.0;110.0;117.0;268;354.64220989306676
2025-12-24T11:31:45.487222;171.0;0.0;55.0;55.0;268.0;226.0;110.0;110.0;0.0;0.0;0;116.0;110.0;116.0;268;354.64220989306676
2025-12-24T11:31:45.493331;179.0;0.0;55.0;55.0;268.0;234.0;110.0;110.0;0.0;0.0;0;124.0;110.0;124.0;268;354.64220989306676
2025-12-24T11:36:11.505212;179.0;0.0;49.0;55.0;268.0;234.0;98.0;98.0;0.0;0.0;0;136.0;98.0;136.0;268;354.64220989306676
2025-12-24T11:36:11.512001;179.0;0.0;49.0;49.0;268.0;228.0;98.0;98.0;0.0;0.0;0;130.0;98.0;130.0;268;354.64220989306676
2025-12-24T11:36:11.514146;240.0;0.0;49.0;49.0;268.0;289.0;98.0;98.0;0.0;0.0;0;191.0;98.0;191.0;268;354.64220989306676
2025-12-24T11:41:11.477875;240.0;0.0;38.0;49.0;268.0;289.0;76.0;76.0;0.0;0.0;0;213.0;76.0;213.0;268;354.64220989306676
2025-12-24T11:41:11.479938;240.0;0.0;38.0;38.0;268.0;278.0;76.0;76.0;0.0;0.0;0;202.0;76.0;202.0;268;354.64220989306676
2025-12-24T11:41:11.486715;215.0;0.0;38.0;38.0;268.0;253.0;76.0;76.0;0.0;0.0;0;177.0;76.0;177.0;268;354.64220989306676
2025-12-24T11:46:37.489619;215.0;0.0;32.0;38.0;268.0;253.0;64.0;64.0;0.0;0.0;0;189.0;64.0;189.0;268;354.64220989306676
2025-12-24T11:46:37.491658;215.0;0.0;32.0;32.0;268.0;247.0;64.0;64.0;0.0;0.0;0;183.0;64.0;183.0;268;354.64220989306676
2025-12-24T11:46:37.498741;222.0;0.0;32.0;32.0;268.0;254.0;64.0;64.0;0.0;0.0;0;190.0;64.0;190.0;268;354.64220989306676
2025-12-24T11:51:37.471532;222.0;0.0;33.0;32.0;268.0;254.0;66.0;66.0;0.0;0.0;0;188.0;66.0;188.0;268;354.64220989306676
2025-12-24T11:51:37.473561;222.0;0.0;33.0;33.0;268.0;255.0;66.0;66.0;0.0;0.0;0;189.0;66.0;189.0;268;354.64220989306676
2025-12-24T11:51:37.479799;210.0;0.0;33.0;33.0;268.0;243.0;66.0;66.0;0.0;0.0;0;177.0;66.0;177.0;268;354.64220989306676
2025-12-24T11:57:03.492705;210.0;0.0;37.0;33.0;268.0;243.0;74.0;74.0;0.0;0.0;0;169.0;74.0;169.0;268;354.64220989306676
2025-12-24T11:57:03.494617;210.0;0.0;37.0;37.0;268.0;247.0;74.0;74.0;0.0;0.0;0;173.0;74.0;173.0;268;354.64220989306676
2025-12-24T11:57:03.500693;218.0;0.0;37.0;37.0;268.0;255.0;74.0;74.0;0.0;0.0;0;181.0;74.0;181.0;268;354.64220989306676
2025-12-24T12:02:03.519626;208.0;0.0;37.0;37.0;268.0;245.0;74.0;74.0;0.0;0.0;0;171.0;74.0;171.0;268;354.64220989306676
2025-12-24T12:06:29.504715;208.0;0.0;36.0;37.0;268.0;245.0;72.0;72.0;0.0;0.0;0;173.0;72.0;173.0;268;354.64220989306676
2025-12-24T12:06:29.506844;208.0;0.0;36.0;36.0;268.0;244.0;72.0;72.0;0.0;0.0;0;172.0;72.0;172.0;268;354.64220989306676
2025-12-24T12:06:29.512049;3929.0;0.0;36.0;36.0;268.0;3965.0;72.0;72.0;0.0;0.0;0;3893.0;72.0;3893.0;268;354.64220989306676
2025-12-24T12:11:29.469829;3929.0;0.0;63.0;36.0;268.0;3965.0;126.0;126.0;0.0;0.0;0;3839.0;126.0;3839.0;268;354.64220989306676
2025-12-24T12:11:29.477307;3929.0;0.0;63.0;63.0;268.0;3992.0;126.0;126.0;0.0;0.0;0;3866.0;126.0;3866.0;268;354.64220989306676
2025-12-24T12:11:29.479291;915.0;0.0;63.0;63.0;268.0;978.0;126.0;126.0;0.0;0.0;0;852.0;126.0;852.0;268;354.64220989306676
2025-12-24T12:16:55.483125;915.0;0.0;68.0;63.0;268.0;978.0;136.0;136.0;0.0;0.0;0;842.0;136.0;842.0;268;354.64220989306676
2025-12-24T12:16:55.485292;915.0;0.0;68.0;68.0;268.0;983.0;136.0;136.0;0.0;0.0;0;847.0;136.0;847.0;268;354.64220989306676
2025-12-24T12:16:55.490973;2811.0;0.0;68.0;68.0;268.0;2879.0;136.0;136.0;0.0;0.0;0;2743.0;136.0;2743.0;268;354.64220989306676
2025-12-24T12:21:55.492314;2811.0;0.0;54.0;68.0;268.0;2879.0;108.0;108.0;0.0;0.0;0;2771.0;108.0;2771.0;268;354.64220989306676
2025-12-24T12:21:55.494367;2811.0;0.0;54.0;54.0;268.0;2865.0;108.0;108.0;0.0;0.0;0;2757.0;108.0;2757.0;268;354.64220989306676
2025-12-24T12:21:55.501186;981.0;0.0;54.0;54.0;268.0;1035.0;108.0;108.0;0.0;0.0;0;927.0;108.0;927.0;268;354.64220989306676
2025-12-24T12:27:21.530107;981.0;0.0;41.0;54.0;268.0;1035.0;82.0;82.0;0.0;0.0;0;953.0;82.0;953.0;268;354.64220989306676
2025-12-24T12:27:21.532147;981.0;0.0;41.0;41.0;268.0;1022.0;82.0;82.0;0.0;0.0;0;940.0;82.0;940.0;268;354.64220989306676
2025-12-24T12:27:21.537702;984.0;0.0;41.0;41.0;268.0;1025.0;82.0;82.0;0.0;0.0;0;943.0;82.0;943.0;268;354.64220989306676
2025-12-24T12:31:21.522699;989.0;0.0;41.0;41.0;268.0;1030.0;82.0;82.0;0.0;0.0;0;948.0;82.0;948.0;268;354.64220989306676
2025-12-24T12:36:47.564959;989.0;0.0;40.0;41.0;268.0;1030.0;80.0;80.0;0.0;0.0;0;950.0;80.0;950.0;268;354.64220989306676
2025-12-24T12:36:47.566989;989.0;0.0;40.0;40.0;268.0;1029.0;80.0;80.0;0.0;0.0;0;949.0;80.0;949.0;268;354.64220989306676
2025-12-24T12:36:47.571598;243.0;0.0;40.0;40.0;268.0;283.0;80.0;80.0;0.0;0.0;0;203.0;80.0;203.0;268;354.64220989306676
2025-12-24T12:41:47.476515;243.0;0.0;69.0;40.0;268.0;283.0;138.0;138.0;0.0;0.0;0;145.0;138.0;145.0;268;354.64220989306676
2025-12-24T12:41:47.483650;243.0;0.0;69.0;69.0;268.0;312.0;138.0;138.0;0.0;0.0;0;174.0;138.0;174.0;268;354.64220989306676
2025-12-24T12:41:47.485749;239.0;0.0;69.0;69.0;268.0;308.0;138.0;138.0;0.0;0.0;0;170.0;138.0;170.0;268;354.64220989306676
2025-12-24T12:47:13.537168;239.0;0.0;114.0;69.0;268.0;308.0;228.0;228.0;0.0;0.0;0;80.0;228.0;80.0;268;354.64220989306676
2025-12-24T12:47:13.539431;239.0;0.0;114.0;114.0;268.0;353.0;228.0;228.0;0.0;0.0;0;125.0;228.0;125.0;268;354.64220989306676
2025-12-24T12:47:13.545106;184.0;0.0;114.0;114.0;268.0;298.0;228.0;228.0;0.0;0.0;0;70.0;228.0;70.0;268;354.64220989306676
2025-12-24T12:52:13.530356;184.0;0.0;152.0;114.0;268.0;298.0;304.0;298.0;6.0;0;0.0;0.0;298.0;0.0;268.43997836666665;354.64220989306676
2025-12-24T12:52:13.532665;184.0;0.0;152.0;152.0;268.0;336.0;304.0;304.0;0.0;0;32.0;32.0;336.0;0.0;268.43994904603176;354.64220989306676
2025-12-24T12:52:13.540412;151.0;0.0;152.0;152.0;268.0;303.0;304.0;303.0;1.0;0;0.0;0.0;303.0;0.0;268.43995093974286;354.64220989306676
2025-12-24T12:57:39.580079;151.0;0.0;158.0;152.0;268.0;303.0;316.0;303.0;13.0;0;0.0;0.0;303.0;0.0;269.4760325482095;354.64220989306676
2025-12-24T12:57:39.582216;151.0;0.0;158.0;158.0;268.0;309.0;316.0;309.0;7.0;0;0.0;0.0;309.0;0.0;269.4760362048539;354.64220989306676
2025-12-24T12:57:39.588808;125.0;0.0;158.0;158.0;268.0;283.0;316.0;283.0;33.0;0;0.0;0.0;283.0;0.0;269.4760893803206;354.64220989306676
2025-12-24T13:01:39.530547;125.0;0.0;140.0;158.0;268.0;283.0;280.0;280.0;0.0;0;3.0;3.0;283.0;0.0;269.1904444529397;354.64220989306676
2025-12-24T13:01:39.532607;125.0;0.0;140.0;140.0;268.0;265.0;280.0;265.0;15.0;0;0.0;0.0;265.0;0.0;269.190452006273;354.64220989306676
2025-12-24T13:01:39.539692;152.0;0.0;140.0;140.0;268.0;292.0;280.0;280.0;0.0;0;12.0;12.0;292.0;0.0;269.1904182681778;354.64220989306676
2025-12-24T13:06:39.541454;152.0;0.0;119.0;140.0;268.0;292.0;238.0;238.0;0.0;0.0;0;54.0;238.0;54.0;268;354.64220989306676
2025-12-24T13:06:39.543593;152.0;0.0;119.0;119.0;268.0;271.0;238.0;238.0;0.0;0.0;0;33.0;238.0;33.0;268;354.64220989306676
2025-12-24T13:06:39.550987;96.0;0.0;119.0;119.0;268.0;215.0;238.0;215.0;23.0;0;0.0;0.0;215.0;0.0;268.0000415707111;354.64220989306676
2025-12-24T13:12:06.493212;96.0;0.0;106.0;119.0;268.0;215.0;212.0;212.0;0.0;0.0;0;3.0;212.0;3.0;268;354.64220989306676
2025-12-24T13:12:06.495279;96.0;0.0;106.0;106.0;268.0;202.0;212.0;202.0;10.0;0;0.0;0.0;202.0;0.0;268.00000505266667;354.64220989306676
2025-12-24T13:12:06.501977;175.0;0.0;106.0;106.0;268.0;281.0;212.0;212.0;0.0;0.0;0;69.0;212.0;69.0;268;354.64220989306676
2025-12-24T13:17:07.531304;175.0;0.0;85.0;106.0;268.0;281.0;170.0;170.0;0.0;0.0;0;111.0;170.0;111.0;268;354.64220989306676
2025-12-24T13:17:07.539252;175.0;0.0;85.0;85.0;268.0;260.0;170.0;170.0;0.0;0.0;0;90.0;170.0;90.0;268;354.64220989306676
2025-12-24T13:17:07.543794;199.0;0.0;85.0;85.0;268.0;284.0;170.0;170.0;0.0;0.0;0;114.0;170.0;114.0;268;354.64220989306676
2025-12-24T13:22:33.472493;199.0;0.0;70.0;85.0;268.0;284.0;140.0;140.0;0.0;0.0;0;144.0;140.0;144.0;268;354.64220989306676
2025-12-24T13:22:33.480119;199.0;0.0;70.0;70.0;268.0;269.0;140.0;140.0;0.0;0.0;0;129.0;140.0;129.0;268;354.64220989306676
2025-12-24T13:22:33.482063;364.0;0.0;70.0;70.0;268.0;434.0;140.0;140.0;0.0;0.0;0;294.0;140.0;294.0;268;354.64220989306676
2025-12-24T13:27:33.523291;364.0;0.0;64.0;70.0;268.0;434.0;128.0;128.0;0.0;0.0;0;306.0;128.0;306.0;268;354.64220989306676
2025-12-24T13:27:33.525253;364.0;0.0;64.0;64.0;268.0;428.0;128.0;128.0;0.0;0.0;0;300.0;128.0;300.0;268;354.64220989306676
2025-12-24T13:27:33.531876;148.0;0.0;64.0;64.0;268.0;212.0;128.0;128.0;0.0;0.0;0;84.0;128.0;84.0;268;354.64220989306676
2025-12-24T13:31:59.519157;148.0;0.0;55.0;64.0;268.0;212.0;110.0;110.0;0.0;0.0;0;102.0;110.0;102.0;268;354.64220989306676
2025-12-24T13:31:59.526700;148.0;0.0;55.0;55.0;268.0;203.0;110.0;110.0;0.0;0.0;0;93.0;110.0;93.0;268;354.64220989306676
2025-12-24T13:31:59.532706;1579.0;0.0;55.0;55.0;268.0;1634.0;110.0;110.0;0.0;0.0;0;1524.0;110.0;1524.0;268;354.64220989306676
2025-12-24T13:36:59.581945;1579.0;0.0;54.0;55.0;268.0;1634.0;108.0;108.0;0.0;0.0;0;1526.0;108.0;1526.0;268;354.64220989306676
2025-12-24T13:36:59.584011;1579.0;0.0;54.0;54.0;268.0;1633.0;108.0;108.0;0.0;0.0;0;1525.0;108.0;1525.0;268;354.64220989306676
2025-12-24T13:36:59.590622;281.0;0.0;54.0;54.0;268.0;335.0;108.0;108.0;0.0;0.0;0;227.0;108.0;227.0;268;354.64220989306676
2025-12-24T13:42:25.478359;281.0;0.0;82.0;54.0;268.0;335.0;164.0;164.0;0.0;0.0;0;171.0;164.0;171.0;268;354.64220989306676
2025-12-24T13:42:25.486273;281.0;0.0;82.0;82.0;268.0;363.0;164.0;164.0;0.0;0.0;0;199.0;164.0;199.0;268;354.64220989306676
2025-12-24T13:42:25.488344;1506.0;0.0;82.0;82.0;268.0;1588.0;164.0;164.0;0.0;0.0;0;1424.0;164.0;1424.0;268;354.64220989306676
2025-12-24T13:47:25.472248;1506.0;0.0;89.0;82.0;268.0;1588.0;178.0;178.0;0.0;0.0;0;1410.0;178.0;1410.0;268;354.64220989306676
2025-12-24T13:47:25.474303;1506.0;0.0;89.0;89.0;268.0;1595.0;178.0;178.0;0.0;0.0;0;1417.0;178.0;1417.0;268;354.64220989306676
2025-12-24T13:47:25.481406;145.0;0.0;89.0;89.0;268.0;234.0;178.0;178.0;0.0;0.0;0;56.0;178.0;56.0;268;354.64220989306676
2025-12-24T13:51:51.512649;145.0;0.0;102.0;89.0;268.0;234.0;204.0;204.0;0.0;0.0;0;30.0;204.0;30.0;268;354.64220989306676
2025-12-24T13:51:51.514682;145.0;0.0;102.0;102.0;268.0;247.0;204.0;204.0;0.0;0.0;0;43.0;204.0;43.0;268;354.64220989306676
2025-12-24T13:51:51.521473;129.0;0.0;102.0;102.0;268.0;231.0;204.0;204.0;0.0;0.0;0;27.0;204.0;27.0;268;354.64220989306676
2025-12-24T13:57:51.484597;129.0;0.0;81.0;102.0;268.0;231.0;162.0;162.0;0.0;0.0;0;69.0;162.0;69.0;268;354.64220989306676
2025-12-24T13:57:51.492009;129.0;0.0;81.0;81.0;268.0;210.0;162.0;162.0;0.0;0.0;0;48.0;162.0;48.0;268;354.64220989306676
2025-12-24T13:57:51.494071;1511.0;0.0;81.0;81.0;268.0;1592.0;162.0;162.0;0.0;0.0;0;1430.0;162.0;1430.0;268;354.64220989306676
2025-12-24T14:02:17.499445;1511.0;0.0;69.0;81.0;268.0;1592.0;138.0;138.0;0.0;0.0;0;1454.0;138.0;1454.0;268;354.64220989306676
2025-12-24T14:02:17.501559;1511.0;0.0;69.0;69.0;268.0;1580.0;138.0;138.0;0.0;0.0;0;1442.0;138.0;1442.0;268;354.64220989306676
2025-12-24T14:02:17.508169;1695.0;0.0;69.0;69.0;268.0;1764.0;138.0;138.0;0.0;0.0;0;1626.0;138.0;1626.0;268;354.64220989306676
2025-12-24T14:07:17.479499;1695.0;0.0;73.0;69.0;268.0;1764.0;146.0;146.0;0.0;0.0;0;1618.0;146.0;1618.0;268;354.64220989306676
2025-12-24T14:07:17.481528;1695.0;0.0;73.0;73.0;268.0;1768.0;146.0;146.0;0.0;0.0;0;1622.0;146.0;1622.0;268;354.64220989306676
2025-12-24T14:07:17.488279;155.0;0.0;73.0;73.0;268.0;228.0;146.0;146.0;0.0;0.0;0;82.0;146.0;82.0;268;354.64220989306676
2025-12-24T14:12:43.475117;155.0;0.0;91.0;73.0;268.0;228.0;182.0;182.0;0.0;0.0;0;46.0;182.0;46.0;268;354.64220989306676
2025-12-24T14:12:43.477286;155.0;0.0;91.0;91.0;268.0;246.0;182.0;182.0;0.0;0.0;0;64.0;182.0;64.0;268;354.64220989306676
2025-12-24T14:12:43.484535;138.0;0.0;91.0;91.0;268.0;229.0;182.0;182.0;0.0;0.0;0;47.0;182.0;47.0;268;354.64220989306676
2025-12-24T14:17:43.482634;142.0;0.0;91.0;91.0;268.0;233.0;182.0;182.0;0.0;0.0;0;51.0;182.0;51.0;268;354.64220989306676
