timestamp;hausabgabe;solarleistung;akkuLadestand;netzbezug;akkuLadung;akkuEntladung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-07T04:46:44.517000+00:00;0.0;0.0;268.0;171.0;0.0;-0.0;171.0;0.0;0.0;0.0;0.0;0;171.0;0.0;171.0;268;268.0
2025-12-07T04:51:44.494000+00:00;0.0;0.0;268.0;189.0;0.0;-0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;268.0
2025-12-07T05:07:36.489000+00:00;0.0;0.0;268.0;197.0;0.0;-0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;268.0
2025-12-07T05:12:36.485000+00:00;0.0;0.0;268.0;190.0;0.0;-0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;268.0
2025-12-07T05:22:02.482000+00:00;0.0;0.0;268.0;192.0;0.0;-0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-07T05:27:29.485000+00:00;0.0;0.0;268.0;194.0;0.0;-0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;268.0
2025-12-07T05:32:29.478000+00:00;0.0;0.0;268.0;634.0;0.0;-0.0;634.0;0.0;0.0;0.0;0.0;0;634.0;0.0;634.0;268;268.0
2025-12-07T05:36:55.481000+00:00;0.0;0.0;268.0;190.0;0.0;-0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;268.0
2025-12-07T05:42:55.495000+00:00;0.0;0.0;268.0;189.0;0.0;-0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;268.0
2025-12-07T05:47:21.496000+00:00;0.0;0.0;268.0;188.0;0.0;-0.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;268.0
2025-12-07T05:52:21.489000+00:00;0.0;0.0;268.0;190.0;0.0;-0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;268.0
2025-12-07T05:57:47.485000+00:00;0.0;0.0;268.0;189.0;0.0;-0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;268.0
2025-12-07T06:02:47.483000+00:00;0.0;0.0;268.0;173.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-07T06:12:13.487000+00:00;0.0;0.0;268.0;174.0;0.0;-0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;268;268.0
2025-12-07T06:17:39.399000+00:00;0.0;0.0;268.0;192.0;0.0;-0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-07T06:22:39.488000+00:00;0.0;0.0;268.0;193.0;0.0;-0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;268.0
2025-12-07T06:33:05.500000+00:00;0.0;0.0;268.0;190.0;0.0;-0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;268.0
2025-12-07T06:38:31.397000+00:00;0.0;0.0;268.0;191.0;0.0;-0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;268.0
2025-12-07T06:42:31.474000+00:00;0.0;0.0;268.0;192.0;0.0;-0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;268.0
2025-12-07T06:47:31.484000+00:00;0.0;0.0;268.0;172.0;0.0;-0.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;268;268.0
2025-12-07T06:52:57.486000+00:00;0.0;0.0;268.0;178.0;0.0;-0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;268;268.0
2025-12-07T06:57:57.486000+00:00;0.0;0.0;268.0;173.0;0.0;-0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;268.0
2025-12-07T07:03:23.491000+00:00;0.0;0.0;268.0;170.0;0.0;-0.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;268;268.0
2025-12-07T07:08:23.494000+00:00;0.0;0.0;268.0;176.0;0.0;-0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;268;268.0
2025-12-07T07:12:49.513000+00:00;0.0;0.0;268.0;177.0;0.0;-0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;268;268.0
2025-12-07T07:17:50.487000+00:00;0.0;0.0;268.0;175.0;0.0;-0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;268;268.0
2025-12-07T07:23:17.482000+00:00;0.0;0.0;268.0;196.0;0.0;-0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;268.0
2025-12-07T07:28:17.483000+00:00;0.0;0.0;268.0;199.0;0.0;-0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;268;268.0
2025-12-07T07:32:43.524000+00:00;0.0;0.0;268.0;196.0;0.0;-0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;268.0
2025-12-07T07:37:43.505000+00:00;0.0;24.0;268.0;196.0;0.0;-0.0;196.0;24.0;24.0;0.0;0.0;0;172.0;24.0;172.0;268;268.0
2025-12-07T07:37:43.507000+00:00;24.0;24.0;268.0;196.0;0.0;-0.0;220.0;24.0;24.0;0.0;0.0;0;196.0;24.0;196.0;268;268.0
2025-12-07T07:37:43.514000+00:00;24.0;24.0;268.0;173.0;0.0;-0.0;197.0;24.0;24.0;0.0;0.0;0;173.0;24.0;173.0;268;268.0
2025-12-07T07:43:09.498000+00:00;24.0;43.0;268.0;173.0;0.0;-0.0;197.0;43.0;43.0;0.0;0.0;0;154.0;43.0;154.0;268;268.0
2025-12-07T07:43:09.500000+00:00;43.0;43.0;268.0;173.0;0.0;-0.0;216.0;43.0;43.0;0.0;0.0;0;173.0;43.0;173.0;268;268.0
2025-12-07T07:43:09.507000+00:00;43.0;43.0;268.0;148.0;0.0;-0.0;191.0;43.0;43.0;0.0;0.0;0;148.0;43.0;148.0;268;268.0
2025-12-07T07:48:09.488000+00:00;43.0;51.0;268.0;148.0;0.0;-0.0;191.0;51.0;51.0;0.0;0.0;0;140.0;51.0;140.0;268;268.0
2025-12-07T07:48:09.490000+00:00;51.0;51.0;268.0;148.0;0.0;-0.0;199.0;51.0;51.0;0.0;0.0;0;148.0;51.0;148.0;268;268.0
2025-12-07T07:48:09.497000+00:00;51.0;51.0;268.0;141.0;0.0;-0.0;192.0;51.0;51.0;0.0;0.0;0;141.0;51.0;141.0;268;268.0
2025-12-07T07:53:35.482000+00:00;51.0;78.0;268.0;141.0;0.0;-0.0;192.0;78.0;78.0;0.0;0.0;0;114.0;78.0;114.0;268;268.0
2025-12-07T07:53:35.484000+00:00;78.0;78.0;268.0;141.0;0.0;-0.0;219.0;78.0;78.0;0.0;0.0;0;141.0;78.0;141.0;268;268.0
2025-12-07T07:53:35.491000+00:00;78.0;78.0;268.0;117.0;0.0;-0.0;195.0;78.0;78.0;0.0;0.0;0;117.0;78.0;117.0;268;268.0
2025-12-07T07:58:35.488000+00:00;78.0;42.0;268.0;117.0;0.0;-0.0;195.0;42.0;42.0;0.0;0.0;0;153.0;42.0;153.0;268;268.0
2025-12-07T07:58:35.490000+00:00;42.0;42.0;268.0;117.0;0.0;-0.0;159.0;42.0;42.0;0.0;0.0;0;117.0;42.0;117.0;268;268.0
2025-12-07T07:58:35.496000+00:00;42.0;42.0;268.0;131.0;0.0;-0.0;173.0;42.0;42.0;0.0;0.0;0;131.0;42.0;131.0;268;268.0
2025-12-07T08:03:01.501000+00:00;42.0;61.0;268.0;131.0;0.0;-0.0;173.0;61.0;61.0;0.0;0.0;0;112.0;61.0;112.0;268;268.0
2025-12-07T08:03:01.503000+00:00;61.0;61.0;268.0;131.0;0.0;-0.0;192.0;61.0;61.0;0.0;0.0;0;131.0;61.0;131.0;268;268.0
2025-12-07T08:03:01.510000+00:00;61.0;61.0;268.0;112.0;0.0;-0.0;173.0;61.0;61.0;0.0;0.0;0;112.0;61.0;112.0;268;268.0
2025-12-07T08:08:01.490000+00:00;61.0;29.0;268.0;112.0;0.0;-0.0;173.0;29.0;29.0;0.0;0.0;0;144.0;29.0;144.0;268;268.0
2025-12-07T08:08:01.493000+00:00;29.0;29.0;268.0;112.0;0.0;-0.0;141.0;29.0;29.0;0.0;0.0;0;112.0;29.0;112.0;268;268.0
2025-12-07T08:08:01.499000+00:00;29.0;29.0;268.0;143.0;0.0;-0.0;172.0;29.0;29.0;0.0;0.0;0;143.0;29.0;143.0;268;268.0
2025-12-07T08:13:27.489000+00:00;29.0;36.0;268.0;143.0;0.0;-0.0;172.0;36.0;36.0;0.0;0.0;0;136.0;36.0;136.0;268;268.0
2025-12-07T08:13:27.491000+00:00;36.0;36.0;268.0;143.0;0.0;-0.0;179.0;36.0;36.0;0.0;0.0;0;143.0;36.0;143.0;268;268.0
2025-12-07T08:13:27.493000+00:00;36.0;36.0;268.0;139.0;0.0;-0.0;175.0;36.0;36.0;0.0;0.0;0;139.0;36.0;139.0;268;268.0
2025-12-07T08:18:27.553000+00:00;36.0;34.0;268.0;139.0;0.0;-0.0;175.0;34.0;34.0;0.0;0.0;0;141.0;34.0;141.0;268;268.0
2025-12-07T08:18:27.555000+00:00;34.0;34.0;268.0;139.0;0.0;-0.0;173.0;34.0;34.0;0.0;0.0;0;139.0;34.0;139.0;268;268.0
2025-12-07T08:18:27.561000+00:00;34.0;34.0;268.0;159.0;0.0;-0.0;193.0;34.0;34.0;0.0;0.0;0;159.0;34.0;159.0;268;268.0
2025-12-07T08:28:53.503000+00:00;34.0;37.0;268.0;159.0;0.0;-0.0;193.0;37.0;37.0;0.0;0.0;0;156.0;37.0;156.0;268;268.0
2025-12-07T08:28:53.505000+00:00;37.0;37.0;268.0;159.0;0.0;-0.0;196.0;37.0;37.0;0.0;0.0;0;159.0;37.0;159.0;268;268.0
2025-12-07T08:28:53.511000+00:00;37.0;37.0;268.0;155.0;0.0;-0.0;192.0;37.0;37.0;0.0;0.0;0;155.0;37.0;155.0;268;268.0
2025-12-07T08:31:53.476000+00:00;37.0;39.0;268.0;155.0;0.0;-0.0;192.0;39.0;39.0;0.0;0.0;0;153.0;39.0;153.0;268;268.0
2025-12-07T08:31:53.478000+00:00;39.0;39.0;268.0;155.0;0.0;-0.0;194.0;39.0;39.0;0.0;0.0;0;155.0;39.0;155.0;268;268.0
2025-12-07T08:31:53.485000+00:00;39.0;39.0;268.0;151.0;0.0;-0.0;190.0;39.0;39.0;0.0;0.0;0;151.0;39.0;151.0;268;268.0
2025-12-07T08:33:19.413000+00:00;39.0;41.0;268.0;151.0;0.0;-0.0;190.0;41.0;41.0;0.0;0.0;0;149.0;41.0;149.0;268;268.0
2025-12-07T08:33:19.415000+00:00;41.0;41.0;268.0;151.0;0.0;-0.0;192.0;41.0;41.0;0.0;0.0;0;151.0;41.0;151.0;268;268.0
2025-12-07T08:33:19.417000+00:00;41.0;41.0;268.0;150.0;0.0;-0.0;191.0;41.0;41.0;0.0;0.0;0;150.0;41.0;150.0;268;268.0
2025-12-07T08:34:19.488000+00:00;41.0;39.0;268.0;150.0;0.0;-0.0;191.0;39.0;39.0;0.0;0.0;0;152.0;39.0;152.0;268;268.0
2025-12-07T08:34:19.490000+00:00;39.0;39.0;268.0;150.0;0.0;-0.0;189.0;39.0;39.0;0.0;0.0;0;150.0;39.0;150.0;268;268.0
2025-12-07T08:35:19.543000+00:00;39.0;36.0;268.0;150.0;0.0;-0.0;189.0;36.0;36.0;0.0;0.0;0;153.0;36.0;153.0;268;268.0
2025-12-07T08:35:19.545000+00:00;36.0;36.0;268.0;150.0;0.0;-0.0;186.0;36.0;36.0;0.0;0.0;0;150.0;36.0;150.0;268;268.0
2025-12-07T08:35:19.551000+00:00;36.0;36.0;268.0;154.0;0.0;-0.0;190.0;36.0;36.0;0.0;0.0;0;154.0;36.0;154.0;268;268.0
2025-12-07T08:36:19.491000+00:00;36.0;35.0;268.0;154.0;0.0;-0.0;190.0;35.0;35.0;0.0;0.0;0;155.0;35.0;155.0;268;268.0
2025-12-07T08:36:19.493000+00:00;35.0;35.0;268.0;154.0;0.0;-0.0;189.0;35.0;35.0;0.0;0.0;0;154.0;35.0;154.0;268;268.0
2025-12-07T08:36:19.499000+00:00;35.0;35.0;268.0;162.0;0.0;-0.0;197.0;35.0;35.0;0.0;0.0;0;162.0;35.0;162.0;268;268.0
2025-12-07T08:37:19.505000+00:00;35.0;34.0;268.0;162.0;0.0;-0.0;197.0;34.0;34.0;0.0;0.0;0;163.0;34.0;163.0;268;268.0
2025-12-07T08:37:19.507000+00:00;34.0;34.0;268.0;162.0;0.0;-0.0;196.0;34.0;34.0;0.0;0.0;0;162.0;34.0;162.0;268;268.0
2025-12-07T08:37:19.512000+00:00;34.0;34.0;268.0;156.0;0.0;-0.0;190.0;34.0;34.0;0.0;0.0;0;156.0;34.0;156.0;268;268.0
2025-12-07T08:38:19.503000+00:00;34.0;34.0;268.0;157.0;0.0;-0.0;191.0;34.0;34.0;0.0;0.0;0;157.0;34.0;157.0;268;268.0
2025-12-07T08:43:45.396000+00:00;34.0;51.0;268.0;157.0;0.0;-0.0;191.0;51.0;51.0;0.0;0.0;0;140.0;51.0;140.0;268;268.0
2025-12-07T08:43:45.398000+00:00;51.0;51.0;268.0;157.0;0.0;-0.0;208.0;51.0;51.0;0.0;0.0;0;157.0;51.0;157.0;268;268.0
2025-12-07T08:43:45.400000+00:00;51.0;51.0;268.0;121.0;0.0;-0.0;172.0;51.0;51.0;0.0;0.0;0;121.0;51.0;121.0;268;268.0
2025-12-07T08:44:45.494000+00:00;51.0;61.0;268.0;121.0;0.0;-0.0;172.0;61.0;61.0;0.0;0.0;0;111.0;61.0;111.0;268;268.0
2025-12-07T08:44:45.497000+00:00;61.0;61.0;268.0;121.0;0.0;-0.0;182.0;61.0;61.0;0.0;0.0;0;121.0;61.0;121.0;268;268.0
2025-12-07T08:44:45.502000+00:00;61.0;61.0;268.0;110.0;0.0;-0.0;171.0;61.0;61.0;0.0;0.0;0;110.0;61.0;110.0;268;268.0
2025-12-07T08:45:45.503000+00:00;61.0;74.0;268.0;110.0;0.0;-0.0;171.0;74.0;74.0;0.0;0.0;0;97.0;74.0;97.0;268;268.0
2025-12-07T08:45:45.506000+00:00;74.0;74.0;268.0;110.0;0.0;-0.0;184.0;74.0;74.0;0.0;0.0;0;110.0;74.0;110.0;268;268.0
2025-12-07T08:45:45.512000+00:00;74.0;74.0;268.0;99.0;0.0;-0.0;173.0;74.0;74.0;0.0;0.0;0;99.0;74.0;99.0;268;268.0
2025-12-07T08:46:45.488000+00:00;74.0;78.0;268.0;99.0;0.0;-0.0;173.0;78.0;78.0;0.0;0.0;0;95.0;78.0;95.0;268;268.0
2025-12-07T08:46:45.490000+00:00;78.0;78.0;268.0;99.0;0.0;-0.0;177.0;78.0;78.0;0.0;0.0;0;99.0;78.0;99.0;268;268.0
2025-12-07T08:46:45.497000+00:00;78.0;78.0;268.0;94.0;0.0;-0.0;172.0;78.0;78.0;0.0;0.0;0;94.0;78.0;94.0;268;268.0
2025-12-07T08:47:45.519000+00:00;78.0;73.0;268.0;94.0;0.0;-0.0;172.0;73.0;73.0;0.0;0.0;0;99.0;73.0;99.0;268;268.0
2025-12-07T08:47:45.521000+00:00;73.0;73.0;268.0;94.0;0.0;-0.0;167.0;73.0;73.0;0.0;0.0;0;94.0;73.0;94.0;268;268.0
2025-12-07T08:47:45.527000+00:00;73.0;73.0;268.0;100.0;0.0;-0.0;173.0;73.0;73.0;0.0;0.0;0;100.0;73.0;100.0;268;268.0
2025-12-07T08:48:45.486000+00:00;73.0;67.0;268.0;100.0;0.0;-0.0;173.0;67.0;67.0;0.0;0.0;0;106.0;67.0;106.0;268;268.0
2025-12-07T08:48:45.488000+00:00;67.0;67.0;268.0;100.0;0.0;-0.0;167.0;67.0;67.0;0.0;0.0;0;100.0;67.0;100.0;268;268.0
2025-12-07T08:48:45.494000+00:00;67.0;67.0;268.0;105.0;0.0;-0.0;172.0;67.0;67.0;0.0;0.0;0;105.0;67.0;105.0;268;268.0
2025-12-07T08:49:45.520000+00:00;67.0;65.0;268.0;105.0;0.0;-0.0;172.0;65.0;65.0;0.0;0.0;0;107.0;65.0;107.0;268;268.0
2025-12-07T08:49:45.522000+00:00;65.0;65.0;268.0;105.0;0.0;-0.0;170.0;65.0;65.0;0.0;0.0;0;105.0;65.0;105.0;268;268.0
2025-12-07T08:49:45.528000+00:00;65.0;65.0;268.0;109.0;0.0;-0.0;174.0;65.0;65.0;0.0;0.0;0;109.0;65.0;109.0;268;268.0
